x_lambda_over_NA,PSF_1,PSF_2,sum
-1.29325,0.0013049771854142288,0.01727994070488048,0.01858491789029471
-1.2914999999999999,0.0012908922286137172,0.017248466900954128,0.018539359129567844
-1.28975,0.0012765315385097702,0.017212635485199135,0.018489167023708907
-1.2879999999999998,0.0012619016881330078,0.017172435228344284,0.018434336916477292
-1.28625,0.001247009422750385,0.01712785694863282,0.018374866371383202
-1.2845,0.0012318616577346446,0.017078893544814247,0.018310755202548892
-1.2827499999999998,0.001216465476342621,0.017025540028803486,0.018242005505146104
-1.281,0.0012008281274027573,0.01696779355799425,0.01816862168539701
-1.27925,0.0011849570229125227,0.016905653467212834,0.018090610490125357
-1.2774999999999999,0.001168859735546135,0.01683912130029917,0.0180079810358453
-1.27575,0.0011525439960734176,0.016768200841301605,0.017920744837375022
-1.274,0.0011360176906902457,0.01669289814527202,0.017828915835962265
-1.2722499999999999,0.0011192888582614686,0.016613221568647987,0.017732510426909456
-1.2705,0.0011023656874770019,0.016529181799208734,0.017631547486685738
-1.2687499999999998,0.001085256513921813,0.016440791885591312,0.017526048399513123
-1.267,0.0010679698170608127,0.016348067266354484,0.017416037083415298
-1.26525,0.0010505142171393384,0.01625102579857608,0.01730154001571542
-1.2634999999999998,0.0010328984720003702,0.016149687785971898,0.017182586257972268
-1.26175,0.001015131473819228,0.0160440760065222,0.01705920748034143
-1.26,0.0009972222457569938,0.015934215739593242,0.016931437985350236
-1.2582499999999999,0.000979179938533492,0.01582013479254093,0.01679931473107442
-1.2565,0.0009610138269211532,0.0157018635267836,0.016662877353704756
-1.25475,0.0009427333061606802,0.0155794348833313,0.01652216818949198
-1.253,0.0009243478882998764,0.01545288440775883,0.016377232296058707
-1.25125,0.000905867198456804,0.01532225027461011,0.016228117473066912
-1.2494999999999998,0.0008873009710084465,0.015187573311221078,0.016074874282229524
-1.24775,0.0008686590457063752,0.01504889702094918,0.015917556066655555
-1.246,0.0008499513637205534,0.014906267605796665,0.015756218969517222
-1.2442499999999999,0.0008311879636128326,0.01475973398841593,0.015590921952028762
-1.2425,0.0008123789772415055,0.014609347833484717,0.015421726810726222
-1.24075,0.0007935346255983152,0.014455163568438921,0.015248698194037236
-1.2389999999999999,0.0007746652145795882,0.014297238403551734,0.015071903618131322
-1.23725,0.0007557811306928312,0.014135632351346985,0.014891413482039817
-1.2355,0.0007368928367005885,0.013970408245335252,0.014707301082035842
-1.23375,0.0007180108672029603,0.013801631758061279,0.01451964262526424
-1.232,0.000699145824160654,0.013629371418451582,0.014328517242612235
-1.2302499999999998,0.0006803083723600485,0.013453698628450618,0.014134007000810665
-1.2285,0.0006615092348222105,0.013274687678935266,0.013936196913757477
-1.22675,0.0006427591881574213,0.01309241576489586,0.013735174953053281
-1.2249999999999999,0.0006240690578671728,0.012906962999873843,0.013531032057741017
-1.22325,0.0006054497135954084,0.012718412429645226,0.013323862143240633
-1.2214999999999998,0.0005869120643307977,0.012526850045139171,0.013113762109469969
-1.21975,0.000568467053562114,0.012332364794582138,0.01290083184814425
-1.218,0.000550125654388439,0.012135048594856946,0.012685174249245385
-1.21625,0.000531898864586367,0.011934996342067294,0.01246689520665366
-1.2145,0.0005137977016359935,0.011732305921297996,0.01224610362293399
-1.21275,0.0004958331977079125,0.011527078215561272,0.012022911413269183
-1.2109999999999999,0.00047801639461307773,0.011319417113920021,0.011797433508533099
-1.20925,0.0004603583387178033,0.011109429518778883,0.011569787857496686
-1.2075,0.00044287007582582424,0.010897225352334193,0.011340095428160018
-1.2057499999999999,0.00042556264602970466,0.010682917562174144,0.01110848020820385
-1.204,0.00040844707853369044,0.010466622126020725,0.010875069204554416
-1.2022499999999998,0.0003915343864501399,0.010248458055605012,0.010639992442055152
-1.2005,0.0003748355615718911,0.0100285473996679,0.010403382961239792
-1.19875,0.00035836156912261977,0.009807015246078354,0.010165376815200973
-1.1969999999999998,0.00034212334248760333,0.00958398972306151,0.009926113065549113
-1.19525,0.00032613177792709797,0.00935960199952951,0.009685733777456608
-1.1935,0.00031039772927459223,0.009133986284507279,0.00944438401378187
-1.1917499999999999,0.00029493200262238595,0.008907279825647058,0.009202211828269444
-1.19,0.00027974535099666806,0.00867962290682458,0.008959368257821248
-1.18825,0.00026484846902463286,0.008451158844810245,0.008716007313834878
-1.1864999999999999,0.00025025198759583606,0.00822203398500949,0.008472285972605327
-1.18475,0.0002359664685203503,0.007992397696266399,0.008228364164786749
-1.1829999999999998,0.0002220023991859779,0.007762402364724047,0.007984404763910024
-1.18125,0.00020837018721708763,0.007532203386737404,0.007740573573954491
-1.1795,0.00019508015513738035,0.007301959160832216,0.007497039315969596
-1.1777499999999999,0.00018214253503914062,0.007071831078705934,0.007253973613745075
