x_over_sigma,two_source_signal,single_gaussian_fit,residual
-0.010014306151645336,0.270711282741782,0.7508771377523383,-0.4801658550105563
0.010014306151645336,0.270711282741782,0.7508771377499732,-0.4801658550081912
0.030042918454936007,0.2710369720538142,0.7508403717500135,-0.4798033996961993
0.05007153075822579,0.2716881328436486,0.7507668451530096,-0.479078712309361
0.07010014306151646,0.2726643292512861,0.75065656875874,-0.4779922395074539
0.09012875536480713,0.2739649070096204,0.7505095587635668,-0.47654465175394645
0.11015736766809692,0.2755889928767796,0.750325836756472,-0.4747368438796924
0.1301859799713876,0.27753549388734244,0.7501054297137735,-0.47256993582643103
0.15021459227467826,0.2798030964293222,0.7498483699925227,-0.47004527356320047
0.17024320457796893,0.28239026515548205,0.7495546953225884,-0.4671644301671064
0.19027181688125872,0.28529524173917764,0.7492244487974274,-0.4639292070582498
0.2103004291845494,0.2885160434865082,0.7488576788635448,-0.4603416353770366
0.23032904148784006,0.29205046181810224,0.7484544393086499,-0.4564039774905476
0.25035765379112984,0.29589606063533996,0.7480147892485092,-0.4521187286131692
0.2703862660944205,0.30005017458724176,0.7475387931125025,-0.44748861852526073
0.2904148783977112,0.3045099072555892,0.747026520627887,-0.4425166133722978
0.31044349070100097,0.309272129277134,0.7464780468027736,-0.43720591752563964
0.33047210300429164,0.314333476422931,0.7458934519078231,-0.43155997548489206
0.3505007153075823,0.31969034765594256,0.7452728214566662,-0.4255824738007236
