r_lambda_over_NA,Airy,Gaussian
1.0893682588597842,0.00022796883159276042,3.997084566119457e-06
1.0915254237288134,0.00019237739696286701,3.8048972635805688e-06
1.0936825885978427,0.00015992438633138982,3.6215976347299805e-06
1.095839753466872,0.0001305792817437821,3.446792392600942e-06
1.0979969183359013,0.00010430989425826613,3.2801047909053414e-06
1.1001540832049306,8.108240360061523e-05,3.1211739689991566e-06
1.1023112480739599,6.08613984392691e-05,2.9696543209404798e-06
1.1044684129429891,4.360991724905824e-05,2.8252148878350233e-06
1.1066255778120184,2.9289489731801716e-05,2.6875387726874123e-06
1.1087827426810477,1.7860178762060085e-05,2.5563225769997497e-06
1.110939907550077,9.280622826267256e-06,2.431275858381023e-06
1.1130970724191063,3.5080789235496907e-06,2.3121206084529857e-06
1.1152542372881356,4.984658965260935e-07,2.1985907503594098e-06
1.1174114021571648,2.064081604800658e-07,2.0904316552064347e-06
1.1195685670261941,2.585279799344864e-06,1.987399676782091e-06
1.1217257318952234,7.587248997046539e-06,1.8892617039228311e-06
1.1238828967642527,1.5163322772854573e-05,1.7957947299142866e-06
1.126040061633282,2.5263391989523938e-05,1.7067854383322665e-06
1.1281972265023112,3.783627660314083e-05,1.6220298047483955e-06
1.1303543913713405,5.2829771123769506e-05,1.5413327137426998e-06
1.1325115562403698,7.019069025614711e-05,1.4645075906828417e-06
1.134668721109399,8.986491468988267e-05,1.3913760477466995e-06
1.1368258859784284,0.00011179743700883862,1.3217675436815762e-06
1.1389830508474577,0.00013593240768955202,1.2555190568092946e-06
1.141140215716487,0.00016221318115886542,1.1924747708022575e-06
1.143297380585516,0.00019058236188110425,1.1324857727706774e-06
1.1454545454545453,0.0002209818504455179,1.075409763216022e-06
1.1476117103235746,0.0002533528896248559,1.0211107774203273e-06
1.1497688751926038,0.0002876361103763869,9.694589178547201e-07
1.1519260400616331,0.0003237715777568689,9.203300972044678e-07
1.1540832049306624,0.0003616988367234037,8.736057916209677e-07
1.1562403697996917,0.000401356957792342,8.291728038239796e-07
1.158397534668721,0.00044268458252889946,7.869230356899751e-07
1.1605546995377503,0.00048561996884035046,7.467532699745843e-07
1.1627118644067795,0.000530101036046217,7.085649608290144e-07
1.1648690292758088,0.0005760654096991113,6.722640327816791e-07
1.167026194144838,0.0006234504661303913,6.377606878675169e-07
1.1691833590138674,0.0006721933766952048,6.04969220598205e-07
1.1713405238828967,0.0007222311516918305,5.738078404770269e-07
1.173497688751926,0.0007735006839308201,5.441985017722757e-07
1.1756548536209552,0.0008259387919297219,5.160667402729783e-07
1.1778120184899845,0.000879482262709791,4.893415167603163e-07
1.1799691833590138,0.0009340678941714343,4.6395506693733283e-07
1.182126348228043,0.0009896325370256686,4.3984275756860776e-07
1.1842835130970724,0.0010461131362594206,4.1694294859023567e-07
1.1864406779661016,0.0011034467721128401,3.951968609589188e-07
1.188597842835131,0.0011615707005474972,3.745484500171892e-07
1.1907550077041602,0.001220422393184672,3.5494428415969277e-07
1.1929121725731895,0.001279939576693619,3.363334285931588e-07
1.1950693374422188,0.0013400602716100954,3.18667333990108e-07
1.197226502311248,0.0014007228305660407,3.018997298435881e-07
1.1993836671802773,0.001461865975911904,2.859865223371594e-07
1.2015408320493066,0.0015234288367134614,2.708856965511229e-07
1.203697996918336,0.0015853509851058124,2.56557222832521e-07
1.2058551617873652,0.0016475724719875004,2.4296296716274173e-07
1.2080123266563945,0.0017100338620385698,2.3006660536267342e-07
1.2101694915254237,0.0017726762680466324,2.1783354098127016e-07
1.212326656394453,0.001835441384525934,2.0623082671910307e-07
1.2144838212634823,0.0018982715206146588,1.9522708924399082e-07
1.2166409861325114,0.0019611096322365296,1.8479245726114118e-07
1.2187981510015407,0.002023899353513307,1.7489849270540265e-07
1.22095531587057,0.0020865850274152326,1.6551812492821273e-07
1.2231124807395992,0.002149111735637259,1.5662558775662065e-07
1.2252696456086285,0.0022114253276894306,1.4819635930645294e-07
1.2274268104776578,0.002273472449190282,1.4020710443614625e-07
1.229583975346687,0.0023352005693528352,1.3263561973213244e-07
1.2317411402157163,0.002396558007653414,1.2546078092084119e-07
1.2338983050847456,0.0024574939596738866,1.1866249260641813e-07
1.236055469953775,0.0025179585221088373,1.1222164023717255e-07
1.2382126348228042,0.0025779027169294862,1.0612004420751561e-07
1.2403697996918335,0.002637278514697028,1.003404160057944e-07
1.2425269645608628,0.002696038857018464,9.486631632191562e-08
1.244684129429892,0.00275413767813871,8.968211503203978e-08
1.2468412942989213,0.002811529925663369,8.47729529808759e-08
1.2489984591679506,0.0028681715804070576,8.012470548525134e-08
1.2511556240369799,0.0029240196753629044,7.572394748564547e-08
1.2533127889060092,0.0029790323137892866,7.155792027530997e-08
1.2554699537750384,0.003033168686410602,6.761449973938816e-08
1.2576271186440677,0.0030863890877293543,6.388216603916791e-08
1.259784283513097,0.003138654931447461,6.034997467919913e-08
1.2619414483821263,0.0031899287649952805,5.7007528897525334e-08
1.2640986132511556,0.003240174283167362,5.384495332169176e-08
1.2662557781201849,0.003289356340864665,5.0852868835523486e-08
1.2684129429892141,0.0033374409649432396,4.802236860390523e-08
1.2705701078582434,0.0033843953651703884,4.534499520495295e-08
1.2727272727272727,0.0034301879442893636,4.281271882104307e-08
1.274884437596302,0.0034747883071946702,4.0417916442161546e-08
1.2770416024653313,0.0035181672692202177,3.815335203695465e-08
1.2791987673343606,0.0035602968635434374,3.6012157648713886e-08
1.2813559322033898,0.0036011503477086726,3.398781537530291e-08
1.2835130970724191,0.003640702209274011,3.2074140193741943e-08
1.2856702619414484,0.0036789281705859327,3.0265263591810136e-08
1.2878274268104777,0.003715805192686978,2.8555617970604888e-08
1.2899845916795067,0.0037513114783618135,2.6939921783511557e-08
1.292141756548536,0.0037854264743278883,2.5413165378500018e-08
1.2942989214175653,0.0038181308725770513,2.3970597512065143e-08
1.2964560862865946,0.0038494066108753105,2.2607712504467148e-08
1.2986132511556239,0.003879236872428083,2.132023800723229e-08
1.3007704160246532,0.003907606084718963,2.010412335510567e-08
1.3029275808936824,0.003934499917530335,1.8955528475846473e-08
1.3050847457627117,0.003959905280154776,1.787081333239638e-08
1.307241910631741,0.003983810317806457,1.6846527873054613e-08
1.3093990755007703,0.004006204407242278,1.587940246634286e-08
1.3115562403697996,0.004027078151602866,1.4966338798259343e-08
1.3137134052388288,0.004046423374483979,1.4104401210589611e-08
1.3158705701078581,0.004064233113249247,1.3290808459874094e-08
1.3180277349768874,0.00408050161159559,1.252292587752519e-08
1.3201848998459167,0.004095224311382985,1.1798257912443495e-08
1.322342064714946,0.004108397843740644,1.1114441038305316e-08
1.3244992295839753,0.004120020019462091,1.0469237008479288e-08
1.3266563944530045,0.004130089818701842,9.860526442286935e-09
1.3288135593220338,0.004138607379986823,9.286302727044326e-09
1.330970724191063,0.004145573988555946,8.744666221015865e-09
1.3331278890600924,0.004150992064041616,8.233818743076472e-09
1.3352850539291217,0.004154865147507132,7.752058335513783e-09
1.337442218798151,0.004157197887854459,7.297774287012474e-09
1.3395993836671802,0.004157996027616817,6.869442403447412e-09
1.3417565485362095,0.004157266388151089,6.465620514670467e-09
1.3439137134052388,0.004155016854245179,6.084944206012029e-09
1.346070878274268,0.004151256358155596,5.7261227637312955e-09
1.3482280431432974,0.004145994863091029,5.3879353241391925e-09
1.3503852080123266,0.004139243346157648,5.069227216588136e-09
1.352542372881356,0.004131013780782179,4.7689064909722546e-09
1.3546995377503852,0.00412131911862907,4.48594062081116e-09
1.3568567026194145,0.0041101732710280845,4.219353373402563e-09
1.3590138674884438,0.004097591089928997,3.968221838921658e-09
1.361171032357473,0.004083588348400113,3.73167361072194e-09
1.3633281972265021,0.0040681817206875545,3.5088841094522425e-09
1.3654853620955314,0.004051388761852331,3.299074043947859e-09
1.3676425269645607,0.004033227887002412,3.101507002183885e-09
1.36979969183359,0.0040137183501370854,2.9154871658918416e-09
1.3719568567026192,0.003992880222620965,2.740357142742248e-09
1.3741140215716485,0.003970734371305179,2.5754959102821156e-09
1.3762711864406778,0.0039473024363132735,2.4203168660911254e-09
1.378428351309707,0.003922606808509484,2.274265978881896e-09
1.3805855161787364,0.003896670606667077,2.1368200355203002e-09
1.3827426810477657,0.003869517654354407,2.0074849791806834e-09
1.384899845916795,0.003841172456556589,1.885794334079009e-09
1.3870570107858242,0.003811660176050462,1.7713077124450097e-09
1.3892141756548535,0.003781006609550691,1.6636093996023478e-09
1.3913713405238828,0.0037492381636447794,1.5623070132243338e-09
1.393528505392912,0.0037163818305347915,1.467030233022231e-09
1.3956856702619413,0.0036824651636034886,1.3774295973041313e-09
1.3978428351309706,0.003647516252822692,1.2931753630146406e-09
1.4,0.003611563700021427,1.2139564260304413e-09
